filename,moisture,ash
GUOBEI_imgcls_C_0000933.jpg,4.21,39.47
GUOBEI_imgcls_C_0000934.jpg,4.65,37.27
GUOBEI_imgcls_C_0000935.jpg,4.41,38.46
GUOBEI_imgcls_C_0000936.jpg,4.42,38.41
GUOBEI_imgcls_C_0000937.jpg,4.35,38.74
GUOBEI_imgcls_C_0000938.jpg,4.85,36.25
GUOBEI_imgcls_C_0000939.jpg,4.34,38.81
GUOBEI_imgcls_C_0000940.jpg,4.82,36.42
GUOBEI_imgcls_C_0000941.jpg,4.39,38.54
GUOBEI_imgcls_C_0000942.jpg,4.53,37.84
GUOBEI_imgcls_C_0000943.jpg,4.01,40.47
GUOBEI_imgcls_C_0000944.jpg,4.56,37.69
GUOBEI_imgcls_C_0000945.jpg,4.0,40.48
GUOBEI_imgcls_C_0000946.jpg,4.33,38.84
GUOBEI_imgcls_C_0000947.jpg,4.5,38.0
GUOBEI_imgcls_C_0000948.jpg,4.88,36.12
GUOBEI_imgcls_C_0000949.jpg,3.76,41.68
GUOBEI_imgcls_C_0000950.jpg,4.43,38.35
GUOBEI_imgcls_C_0000951.jpg,4.29,39.03
GUOBEI_imgcls_C_0000952.jpg,4.37,38.63
GUOBEI_imgcls_C_0000953.jpg,4.78,36.6
GUOBEI_imgcls_C_0000954.jpg,5.06,35.2
GUOBEI_imgcls_C_0000955.jpg,4.59,37.53
GUOBEI_imgcls_C_0000956.jpg,4.82,36.4
GUOBEI_imgcls_C_0000957.jpg,4.67,37.15
GUOBEI_imgcls_C_0000958.jpg,4.88,36.11
GUOBEI_imgcls_C_0000959.jpg,4.25,39.27
GUOBEI_imgcls_C_0000960.jpg,3.82,41.41
GUOBEI_imgcls_C_0000961.jpg,4.05,40.23
GUOBEI_imgcls_C_0000962.jpg,4.51,37.93
GUOBEI_imgcls_C_0000963.jpg,4.67,37.16
GUOBEI_imgcls_C_0000964.jpg,4.7,37.0
GUOBEI_imgcls_C_0000965.jpg,4.7,36.99
GUOBEI_imgcls_C_0000966.jpg,4.05,40.24
GUOBEI_imgcls_C_0000967.jpg,3.91,40.93
GUOBEI_imgcls_C_0000968.jpg,4.73,36.86
GUOBEI_imgcls_C_0000969.jpg,4.67,37.16
GUOBEI_imgcls_C_0000970.jpg,3.97,40.63
GUOBEI_imgcls_C_0000971.jpg,3.89,41.03
GUOBEI_imgcls_C_0000972.jpg,4.88,36.12
GUOBEI_imgcls_C_0000973.jpg,5.09,35.07
GUOBEI_imgcls_C_0000974.jpg,4.84,36.3
GUOBEI_imgcls_C_0000975.jpg,4.45,38.27
GUOBEI_imgcls_C_0000976.jpg,4.34,38.81
GUOBEI_imgcls_C_0000977.jpg,4.76,36.7
GUOBEI_imgcls_C_0000978.jpg,4.03,40.36
GUOBEI_imgcls_C_0000979.jpg,4.74,36.81
GUOBEI_imgcls_C_0000980.jpg,4.38,38.6
GUOBEI_imgcls_C_0000981.jpg,4.79,36.56
GUOBEI_imgcls_C_0000982.jpg,4.71,36.95
GUOBEI_imgcls_C_0000983.jpg,4.47,38.17
GUOBEI_imgcls_C_0000984.jpg,4.93,35.87
GUOBEI_imgcls_C_0000985.jpg,4.96,35.7
GUOBEI_imgcls_C_0000986.jpg,4.61,37.44
GUOBEI_imgcls_C_0000987.jpg,4.18,39.6
GUOBEI_imgcls_C_0000988.jpg,4.59,37.57
GUOBEI_imgcls_C_0000989.jpg,4.77,36.65
GUOBEI_imgcls_C_0000990.jpg,4.19,39.55
GUOBEI_imgcls_C_0000991.jpg,4.23,39.35
GUOBEI_imgcls_C_0000992.jpg,4.6,37.52
GUOBEI_imgcls_C_0000993.jpg,4.12,39.89
GUOBEI_imgcls_C_0000994.jpg,4.79,36.55
GUOBEI_imgcls_C_0000995.jpg,4.28,39.1
GUOBEI_imgcls_C_0000996.jpg,4.79,36.55
GUOBEI_imgcls_C_0000997.jpg,4.64,37.29
GUOBEI_imgcls_C_0000998.jpg,4.54,37.8
GUOBEI_imgcls_C_0000999.jpg,4.28,39.11
GUOBEI_imgcls_C_0001000.jpg,4.79,36.56
GUOBEI_imgcls_C_0001001.jpg,4.97,35.64
GUOBEI_imgcls_C_0001002.jpg,4.22,39.42
GUOBEI_imgcls_C_0001003.jpg,4.03,40.33
GUOBEI_imgcls_C_0001004.jpg,4.3,39.0
GUOBEI_imgcls_C_0001005.jpg,4.15,39.76
GUOBEI_imgcls_C_0001006.jpg,4.54,37.79
GUOBEI_imgcls_C_0001007.jpg,4.25,39.25
GUOBEI_imgcls_C_0001008.jpg,4.46,38.21
GUOBEI_imgcls_C_0001009.jpg,4.75,36.73
GUOBEI_imgcls_C_0001010.jpg,4.89,36.05
GUOBEI_imgcls_C_0001011.jpg,4.43,38.35
GUOBEI_imgcls_C_0001012.jpg,4.37,38.67
GUOBEI_imgcls_C_0001013.jpg,4.42,38.38
GUOBEI_imgcls_C_0001014.jpg,4.2,39.51
GUOBEI_imgcls_C_0001015.jpg,4.43,38.33
GUOBEI_imgcls_C_0001016.jpg,4.54,37.81
GUOBEI_imgcls_C_0001017.jpg,3.98,40.59
GUOBEI_imgcls_C_0001018.jpg,4.85,36.25
GUOBEI_imgcls_C_0001019.jpg,4.11,39.97
GUOBEI_imgcls_C_0001020.jpg,4.54,37.78
GUOBEI_imgcls_C_0001021.jpg,4.23,39.34
GUOBEI_imgcls_C_0001022.jpg,4.22,39.41
GUOBEI_imgcls_C_0001023.jpg,4.48,38.08
GUOBEI_imgcls_C_0001024.jpg,5.04,35.29
GUOBEI_imgcls_C_0001025.jpg,4.69,37.03
GUOBEI_imgcls_C_0001026.jpg,4.19,39.56
GUOBEI_imgcls_C_0001027.jpg,4.15,39.75
GUOBEI_imgcls_C_0001028.jpg,3.98,40.59
GUOBEI_imgcls_C_0001029.jpg,4.79,36.54
GUOBEI_imgcls_C_0001030.jpg,4.92,35.89
GUOBEI_imgcls_C_0001031.jpg,4.26,39.22
GUOBEI_imgcls_C_0001032.jpg,4.96,35.69
GUOBEI_imgcls_C_0001033.jpg,4.81,36.44
GUOBEI_imgcls_C_0001034.jpg,4.43,38.36
GUOBEI_imgcls_C_0001035.jpg,4.44,38.32
GUOBEI_imgcls_C_0001036.jpg,3.93,40.83
GUOBEI_imgcls_C_0001037.jpg,3.86,41.22
GUOBEI_imgcls_C_0001038.jpg,4.2,39.51
GUOBEI_imgcls_C_0001039.jpg,4.68,37.12
GUOBEI_imgcls_C_0001040.jpg,4.54,37.79
GUOBEI_imgcls_C_0001041.jpg,4.7,36.98
GUOBEI_imgcls_C_0001042.jpg,4.49,38.05
GUOBEI_imgcls_C_0001043.jpg,4.67,37.16
GUOBEI_imgcls_C_0001044.jpg,4.46,38.22
GUOBEI_imgcls_C_0001045.jpg,4.43,38.35
GUOBEI_imgcls_C_0001046.jpg,4.22,39.38
GUOBEI_imgcls_C_0001047.jpg,4.68,37.12
GUOBEI_imgcls_C_0001048.jpg,4.66,37.21
GUOBEI_imgcls_C_0001049.jpg,3.95,40.76
GUOBEI_imgcls_C_0001050.jpg,4.0,40.49
GUOBEI_imgcls_C_0001051.jpg,4.2,39.52
GUOBEI_imgcls_C_0001052.jpg,4.84,36.32
GUOBEI_imgcls_C_0001053.jpg,4.22,39.4
GUOBEI_imgcls_C_0001054.jpg,3.86,41.19
GUOBEI_imgcls_C_0001055.jpg,4.04,40.3
GUOBEI_imgcls_C_0001056.jpg,4.49,38.04
GUOBEI_imgcls_C_0001057.jpg,4.66,37.19
GUOBEI_imgcls_C_0001058.jpg,4.19,39.55
GUOBEI_imgcls_C_0001059.jpg,4.22,39.4
GUOBEI_imgcls_C_0001060.jpg,4.08,40.12
GUOBEI_imgcls_C_0001061.jpg,4.32,38.88
GUOBEI_imgcls_C_0001062.jpg,4.51,37.94
GUOBEI_imgcls_C_0001063.jpg,4.38,38.61
GUOBEI_imgcls_C_0001064.jpg,5.44,33.31
GUOBEI_imgcls_C_0001065.jpg,4.63,37.35
GUOBEI_imgcls_C_0001066.jpg,4.07,40.17
GUOBEI_imgcls_C_0001067.jpg,4.45,38.26
GUOBEI_imgcls_C_0001068.jpg,4.68,37.11
GUOBEI_imgcls_C_0001069.jpg,4.16,39.72
GUOBEI_imgcls_C_0001070.jpg,4.64,37.3
GUOBEI_imgcls_C_0001071.jpg,4.46,38.21
GUOBEI_imgcls_C_0001072.jpg,3.76,41.71
GUOBEI_imgcls_C_0001073.jpg,4.51,37.96
GUOBEI_imgcls_C_0001074.jpg,4.74,36.8
GUOBEI_imgcls_C_0001075.jpg,4.44,38.3
GUOBEI_imgcls_C_0001076.jpg,4.8,36.52
GUOBEI_imgcls_C_0001077.jpg,4.2,39.48
GUOBEI_imgcls_C_0001078.jpg,4.75,36.76
GUOBEI_imgcls_C_0001079.jpg,4.18,39.61
GUOBEI_imgcls_C_0001080.jpg,4.02,40.4
GUOBEI_imgcls_C_0001081.jpg,4.0,40.51
GUOBEI_imgcls_C_0001082.jpg,4.45,38.24
GUOBEI_imgcls_C_0001083.jpg,3.74,41.79
GUOBEI_imgcls_C_0001084.jpg,4.49,38.04
GUOBEI_imgcls_C_0001085.jpg,4.69,37.07
GUOBEI_imgcls_C_0001086.jpg,4.64,37.29
GUOBEI_imgcls_C_0001087.jpg,4.67,37.16
GUOBEI_imgcls_C_0001088.jpg,4.18,39.6
GUOBEI_imgcls_C_0001089.jpg,4.72,36.91
GUOBEI_imgcls_C_0001090.jpg,4.44,38.31
GUOBEI_imgcls_C_0001091.jpg,4.16,39.72
GUOBEI_imgcls_C_0001092.jpg,4.76,36.7
GUOBEI_imgcls_C_0001093.jpg,4.56,37.71
GUOBEI_imgcls_C_0001094.jpg,4.89,36.07
GUOBEI_imgcls_C_0001095.jpg,4.83,36.35
GUOBEI_imgcls_C_0001096.jpg,4.69,37.06
GUOBEI_imgcls_C_0001097.jpg,4.08,40.11
GUOBEI_imgcls_C_0001098.jpg,5.18,34.62
GUOBEI_imgcls_C_0001099.jpg,4.52,37.88
GUOBEI_imgcls_C_0001100.jpg,4.97,35.63
GUOBEI_imgcls_C_0001101.jpg,4.57,37.67
GUOBEI_imgcls_C_0001102.jpg,3.94,40.78
GUOBEI_imgcls_C_0001103.jpg,4.31,38.97
GUOBEI_imgcls_C_0001104.jpg,4.89,36.05
GUOBEI_imgcls_C_0001105.jpg,3.86,41.18
GUOBEI_imgcls_C_0001106.jpg,4.93,35.87
GUOBEI_imgcls_C_0001107.jpg,4.33,38.83
GUOBEI_imgcls_C_0001108.jpg,4.09,40.07
GUOBEI_imgcls_C_0001109.jpg,4.47,38.17
GUOBEI_imgcls_C_0001110.jpg,4.15,39.75
GUOBEI_imgcls_C_0001111.jpg,4.05,40.27
GUOBEI_imgcls_C_0001112.jpg,3.8,41.5
GUOBEI_imgcls_C_0001113.jpg,3.93,40.86
GUOBEI_imgcls_C_0001114.jpg,4.46,38.22
GUOBEI_imgcls_C_0001115.jpg,4.36,38.68
GUOBEI_imgcls_C_0001116.jpg,3.78,41.62
GUOBEI_imgcls_C_0001117.jpg,4.8,36.5
GUOBEI_imgcls_C_0001118.jpg,4.85,36.27
GUOBEI_imgcls_C_0001119.jpg,4.73,36.84
GUOBEI_imgcls_C_0001120.jpg,4.5,37.99
GUOBEI_imgcls_C_0001121.jpg,4.42,38.42
GUOBEI_imgcls_C_0001122.jpg,4.45,38.23
GUOBEI_imgcls_C_0001123.jpg,3.67,42.16
GUOBEI_imgcls_C_0001124.jpg,3.77,41.65
GUOBEI_imgcls_C_0001125.jpg,4.18,39.61
GUOBEI_imgcls_C_0001126.jpg,4.57,37.67
GUOBEI_imgcls_C_0001127.jpg,4.47,38.16
GUOBEI_imgcls_C_0001128.jpg,4.45,38.26
GUOBEI_imgcls_C_0001129.jpg,4.25,39.24
GUOBEI_imgcls_C_0001130.jpg,4.91,35.93
GUOBEI_imgcls_C_0001131.jpg,4.5,38.02
GUOBEI_imgcls_C_0001132.jpg,3.74,41.78
GUOBEI_imgcls_C_0001133.jpg,3.75,41.76
GUOBEI_imgcls_C_0001134.jpg,4.63,37.37
GUOBEI_imgcls_C_0001135.jpg,4.67,37.16
GUOBEI_imgcls_C_0001136.jpg,4.65,37.26
GUOBEI_imgcls_C_0001137.jpg,4.63,37.37
GUOBEI_imgcls_C_0001138.jpg,4.18,39.6
GUOBEI_imgcls_C_0001139.jpg,4.38,38.62
GUOBEI_imgcls_C_0001140.jpg,4.26,39.21
GUOBEI_imgcls_C_0001141.jpg,4.72,36.89
GUOBEI_imgcls_C_0001142.jpg,4.53,37.86
GUOBEI_imgcls_C_0001143.jpg,4.57,37.67
GUOBEI_imgcls_C_0001144.jpg,4.08,40.12
GUOBEI_imgcls_C_0001145.jpg,3.89,41.07
GUOBEI_imgcls_C_0001146.jpg,4.09,40.04
GUOBEI_imgcls_C_0001147.jpg,4.28,39.12
GUOBEI_imgcls_C_0001148.jpg,3.96,40.69
GUOBEI_imgcls_C_0001149.jpg,3.93,40.83
GUOBEI_imgcls_C_0001150.jpg,4.11,39.97
GUOBEI_imgcls_C_0001151.jpg,3.94,40.8
GUOBEI_imgcls_C_0001152.jpg,3.82,41.41
GUOBEI_imgcls_C_0001153.jpg,3.83,41.35
GUOBEI_imgcls_C_0001154.jpg,3.94,40.78
GUOBEI_imgcls_C_0001155.jpg,4.11,39.96
GUOBEI_imgcls_C_0001156.jpg,4.76,36.68
GUOBEI_imgcls_C_0001157.jpg,4.62,37.38
GUOBEI_imgcls_C_0001158.jpg,4.68,37.12
GUOBEI_imgcls_C_0001159.jpg,4.64,37.32
GUOBEI_imgcls_C_0001160.jpg,4.57,37.65
GUOBEI_imgcls_C_0001161.jpg,4.14,39.78
GUOBEI_imgcls_C_0001162.jpg,4.16,39.69
GUOBEI_imgcls_C_0001163.jpg,4.65,37.26
GUOBEI_imgcls_C_0001164.jpg,4.39,38.55
GUOBEI_imgcls_C_0001165.jpg,3.88,41.08
GUOBEI_imgcls_C_0001166.jpg,3.71,41.93
GUOBEI_imgcls_C_0001167.jpg,4.7,36.99
GUOBEI_imgcls_C_0001168.jpg,4.31,38.97
GUOBEI_imgcls_C_0001169.jpg,4.25,39.23
GUOBEI_imgcls_C_0001170.jpg,4.55,37.75
GUOBEI_imgcls_C_0001171.jpg,5.11,34.96
GUOBEI_imgcls_C_0001172.jpg,3.84,41.31
GUOBEI_imgcls_C_0001173.jpg,4.04,40.32
GUOBEI_imgcls_C_0001174.jpg,3.73,41.85
GUOBEI_imgcls_C_0001175.jpg,3.91,40.93
GUOBEI_imgcls_C_0001176.jpg,4.15,39.76
GUOBEI_imgcls_C_0001177.jpg,4.1,40.0
GUOBEI_imgcls_C_0001178.jpg,4.4,38.48
GUOBEI_imgcls_C_0001179.jpg,4.11,39.94
GUOBEI_imgcls_C_0001180.jpg,3.75,41.76
GUOBEI_imgcls_C_0001181.jpg,4.61,37.47
GUOBEI_imgcls_C_0001182.jpg,4.1,39.98
GUOBEI_imgcls_C_0001183.jpg,4.35,38.75
GUOBEI_imgcls_C_0001184.jpg,4.08,40.09
GUOBEI_imgcls_C_0001185.jpg,4.31,38.96
GUOBEI_imgcls_C_0001186.jpg,4.37,38.66
GUOBEI_imgcls_C_0001187.jpg,4.26,39.21
GUOBEI_imgcls_C_0001188.jpg,4.27,39.15
GUOBEI_imgcls_C_0001189.jpg,4.38,38.59
GUOBEI_imgcls_C_0001190.jpg,4.76,36.68
GUOBEI_imgcls_C_0001191.jpg,4.01,40.44
GUOBEI_imgcls_C_0001192.jpg,4.39,38.54
GUOBEI_imgcls_C_0001193.jpg,4.51,37.93
GUOBEI_imgcls_C_0001194.jpg,3.71,41.95
GUOBEI_imgcls_C_0001195.jpg,4.31,38.93
GUOBEI_imgcls_C_0001196.jpg,4.16,39.68
GUOBEI_imgcls_C_0001197.jpg,3.71,41.97
GUOBEI_imgcls_C_0001198.jpg,4.23,39.34
GUOBEI_imgcls_C_0001199.jpg,5.21,34.47
GUOBEI_imgcls_C_0001200.jpg,4.14,39.8
GUOBEI_imgcls_C_0001201.jpg,3.73,41.87
GUOBEI_imgcls_C_0001202.jpg,3.67,42.13
GUOBEI_imgcls_C_0001203.jpg,4.67,37.15
GUOBEI_imgcls_C_0001204.jpg,4.3,38.99
GUOBEI_imgcls_C_0001205.jpg,4.24,39.31
GUOBEI_imgcls_C_0001206.jpg,4.04,40.32
GUOBEI_imgcls_C_0001207.jpg,4.05,40.26
GUOBEI_imgcls_C_0001208.jpg,4.12,39.89
GUOBEI_imgcls_C_0001209.jpg,4.38,38.61
GUOBEI_imgcls_C_0001210.jpg,4.28,39.12
GUOBEI_imgcls_C_0001211.jpg,4.86,36.2
GUOBEI_imgcls_C_0001212.jpg,4.42,38.41
GUOBEI_imgcls_C_0001213.jpg,4.53,37.86
GUOBEI_imgcls_C_0001214.jpg,4.29,39.06
GUOBEI_imgcls_C_0001215.jpg,4.44,38.3
GUOBEI_imgcls_C_0001216.jpg,4.69,37.04
GUOBEI_imgcls_C_0001217.jpg,4.45,38.23
GUOBEI_imgcls_C_0001218.jpg,3.88,41.08
GUOBEI_imgcls_C_0001219.jpg,3.93,40.87
GUOBEI_imgcls_C_0001220.jpg,4.27,39.13
GUOBEI_imgcls_C_0001221.jpg,4.59,37.56
GUOBEI_imgcls_C_0001222.jpg,4.35,38.77
GUOBEI_imgcls_C_0001223.jpg,4.47,38.13
GUOBEI_imgcls_C_0001224.jpg,3.87,41.17
GUOBEI_imgcls_C_0001225.jpg,3.74,41.78
GUOBEI_imgcls_C_0001226.jpg,4.76,36.68
GUOBEI_imgcls_C_0001227.jpg,3.78,41.6
GUOBEI_imgcls_C_0001228.jpg,3.6,42.49
GUOBEI_imgcls_C_0001229.jpg,4.95,35.77
GUOBEI_imgcls_C_0001230.jpg,4.49,38.04
GUOBEI_imgcls_C_0001231.jpg,4.48,38.08
GUOBEI_imgcls_C_0001232.jpg,4.26,39.22
GUOBEI_imgcls_C_0001233.jpg,4.72,36.9
GUOBEI_imgcls_C_0001234.jpg,4.07,40.15
GUOBEI_imgcls_C_0001235.jpg,4.43,38.37
GUOBEI_imgcls_C_0001236.jpg,4.52,37.88
GUOBEI_imgcls_C_0001237.jpg,4.17,39.65
GUOBEI_imgcls_C_0001238.jpg,4.34,38.82
GUOBEI_imgcls_C_0001239.jpg,4.76,36.72
GUOBEI_imgcls_C_0001240.jpg,4.78,36.6
GUOBEI_imgcls_C_0001241.jpg,4.46,38.18
GUOBEI_imgcls_C_0001242.jpg,4.0,40.52
GUOBEI_imgcls_C_0001243.jpg,4.13,39.83
GUOBEI_imgcls_C_0001244.jpg,4.51,37.95
GUOBEI_imgcls_C_0001245.jpg,4.4,38.49
GUOBEI_imgcls_C_0001246.jpg,4.17,39.66
GUOBEI_imgcls_C_0001247.jpg,4.28,39.09
GUOBEI_imgcls_C_0001248.jpg,3.95,40.77
GUOBEI_imgcls_C_0001249.jpg,4.05,40.25
GUOBEI_imgcls_C_0001250.jpg,4.58,37.58
GUOBEI_imgcls_C_0001251.jpg,4.19,39.55
GUOBEI_imgcls_C_0001252.jpg,4.58,37.61
GUOBEI_imgcls_C_0001253.jpg,4.24,39.3
GUOBEI_imgcls_C_0001254.jpg,3.96,40.68
GUOBEI_imgcls_C_0001255.jpg,3.96,40.68
GUOBEI_imgcls_C_0001256.jpg,4.57,37.64
GUOBEI_imgcls_C_0001257.jpg,4.03,40.35
GUOBEI_imgcls_C_0001258.jpg,4.75,36.75
GUOBEI_imgcls_C_0001259.jpg,3.97,40.66
GUOBEI_imgcls_C_0001260.jpg,4.43,38.33
GUOBEI_imgcls_C_0001261.jpg,4.04,40.29
GUOBEI_imgcls_C_0001262.jpg,4.35,38.73
GUOBEI_imgcls_C_0001263.jpg,4.49,38.05
GUOBEI_imgcls_C_0001264.jpg,4.39,38.53
GUOBEI_imgcls_C_0001265.jpg,4.51,37.93
GUOBEI_imgcls_C_0001266.jpg,4.21,39.45
GUOBEI_imgcls_C_0001267.jpg,4.3,39.0
GUOBEI_imgcls_C_0001268.jpg,4.34,38.79
GUOBEI_imgcls_C_0001269.jpg,4.12,39.9
GUOBEI_imgcls_C_0001270.jpg,4.28,39.11
GUOBEI_imgcls_C_0001271.jpg,4.23,39.36
GUOBEI_imgcls_C_0001272.jpg,4.12,39.88
GUOBEI_imgcls_C_0001273.jpg,3.72,41.91
GUOBEI_imgcls_C_0001274.jpg,4.78,36.6
GUOBEI_imgcls_C_0001275.jpg,3.89,41.07
GUOBEI_imgcls_C_0001276.jpg,3.88,41.1
GUOBEI_imgcls_C_0001277.jpg,4.19,39.53
GUOBEI_imgcls_C_0001278.jpg,4.2,39.48
GUOBEI_imgcls_C_0001279.jpg,3.89,41.06
GUOBEI_imgcls_C_0001280.jpg,3.92,40.89
GUOBEI_imgcls_C_0001281.jpg,4.8,36.49
GUOBEI_imgcls_C_0001282.jpg,4.38,38.61
GUOBEI_imgcls_C_0001283.jpg,4.3,39.01
GUOBEI_imgcls_C_0001284.jpg,4.54,37.81
GUOBEI_imgcls_C_0001285.jpg,4.1,40.02
GUOBEI_imgcls_C_0001286.jpg,3.94,40.82
GUOBEI_imgcls_C_0001287.jpg,4.53,37.83
GUOBEI_imgcls_C_0001288.jpg,4.43,38.33
GUOBEI_imgcls_C_0001289.jpg,3.93,40.87
GUOBEI_imgcls_C_0001290.jpg,4.63,37.33
GUOBEI_imgcls_C_0001291.jpg,3.92,40.88
GUOBEI_imgcls_C_0001292.jpg,4.51,37.97
GUOBEI_imgcls_C_0001293.jpg,4.53,37.83
GUOBEI_imgcls_C_0001294.jpg,4.21,39.44
GUOBEI_imgcls_C_0001295.jpg,4.52,37.89
GUOBEI_imgcls_C_0001296.jpg,3.71,41.94
GUOBEI_imgcls_C_0001297.jpg,3.9,41.0
GUOBEI_imgcls_C_0001298.jpg,3.6,42.48
GUOBEI_imgcls_C_0001299.jpg,3.64,42.32
GUOBEI_imgcls_C_0001300.jpg,4.3,39.02
GUOBEI_imgcls_C_0001301.jpg,4.45,38.27
GUOBEI_imgcls_C_0001302.jpg,3.99,40.57
GUOBEI_imgcls_C_0001303.jpg,4.45,38.24
GUOBEI_imgcls_C_0001304.jpg,4.31,38.94
GUOBEI_imgcls_C_0001305.jpg,4.18,39.59
GUOBEI_imgcls_C_0001306.jpg,4.97,35.66
GUOBEI_imgcls_C_0001307.jpg,5.32,33.89
GUOBEI_imgcls_C_0001308.jpg,4.14,39.79
GUOBEI_imgcls_C_0001309.jpg,4.99,35.55
GUOBEI_imgcls_C_0001310.jpg,4.03,40.36
GUOBEI_imgcls_C_0001311.jpg,3.99,40.53
GUOBEI_imgcls_C_0001312.jpg,4.4,38.48
GUOBEI_imgcls_C_0001313.jpg,4.18,39.59
GUOBEI_imgcls_C_0001314.jpg,4.2,39.5
GUOBEI_imgcls_C_0001315.jpg,4.48,38.09
GUOBEI_imgcls_C_0001316.jpg,3.8,41.51
GUOBEI_imgcls_C_0001317.jpg,3.83,41.34
GUOBEI_imgcls_C_0001318.jpg,4.0,40.48
GUOBEI_imgcls_C_0001319.jpg,4.55,37.76
GUOBEI_imgcls_C_0001320.jpg,3.89,41.06
GUOBEI_imgcls_C_0001321.jpg,3.84,41.28
GUOBEI_imgcls_C_0001322.jpg,3.85,41.23
GUOBEI_imgcls_C_0001323.jpg,4.3,39.01
GUOBEI_imgcls_C_0001324.jpg,4.12,39.92
GUOBEI_imgcls_C_0001325.jpg,3.88,41.09
GUOBEI_imgcls_C_0001326.jpg,4.02,40.42
GUOBEI_imgcls_C_0001327.jpg,4.2,39.51
GUOBEI_imgcls_C_0001328.jpg,3.76,41.69
GUOBEI_imgcls_C_0001329.jpg,3.87,41.15
GUOBEI_imgcls_C_0001330.jpg,4.41,38.45
GUOBEI_imgcls_C_0001331.jpg,5.17,34.67
GUOBEI_imgcls_C_0001332.jpg,4.47,38.14
GUOBEI_imgcls_C_0001333.jpg,3.76,41.68
GUOBEI_imgcls_C_0001334.jpg,3.77,41.63
GUOBEI_imgcls_C_0001335.jpg,4.6,37.48
GUOBEI_imgcls_C_0001336.jpg,4.49,38.06
GUOBEI_imgcls_C_0001337.jpg,4.06,40.2
GUOBEI_imgcls_C_0001338.jpg,4.3,38.99
GUOBEI_imgcls_C_0001339.jpg,4.24,39.29
GUOBEI_imgcls_C_0001340.jpg,3.6,42.5
GUOBEI_imgcls_C_0001341.jpg,4.32,38.9
GUOBEI_imgcls_C_0001342.jpg,3.88,41.09
GUOBEI_imgcls_C_0001343.jpg,4.43,38.37
GUOBEI_imgcls_C_0001344.jpg,4.12,39.89
GUOBEI_imgcls_C_0001345.jpg,4.29,39.06
GUOBEI_imgcls_C_0001346.jpg,4.49,38.06
GUOBEI_imgcls_C_0001347.jpg,3.8,41.48
GUOBEI_imgcls_C_0001348.jpg,3.97,40.66
GUOBEI_imgcls_C_0001349.jpg,4.41,38.43
GUOBEI_imgcls_C_0001350.jpg,3.58,42.62
GUOBEI_imgcls_C_0001351.jpg,4.33,38.86
GUOBEI_imgcls_C_0001352.jpg,4.15,39.73
GUOBEI_imgcls_C_0001353.jpg,4.06,40.22
GUOBEI_imgcls_C_0001354.jpg,3.91,40.97
GUOBEI_imgcls_C_0001355.jpg,4.52,37.9
GUOBEI_imgcls_C_0001356.jpg,4.65,37.25
GUOBEI_imgcls_C_0001357.jpg,4.21,39.44
GUOBEI_imgcls_C_0001358.jpg,4.03,40.36
GUOBEI_imgcls_C_0001359.jpg,4.36,38.68
GUOBEI_imgcls_C_0001360.jpg,4.43,38.33
GUOBEI_imgcls_C_0001361.jpg,4.24,39.29
GUOBEI_imgcls_C_0001362.jpg,4.2,39.51
GUOBEI_imgcls_C_0001363.jpg,4.37,38.63
GUOBEI_imgcls_C_0001364.jpg,4.3,38.99
GUOBEI_imgcls_C_0001365.jpg,5.11,34.96
GUOBEI_imgcls_C_0001366.jpg,4.71,36.96
GUOBEI_imgcls_C_0001367.jpg,4.24,39.29
GUOBEI_imgcls_C_0001368.jpg,3.68,42.12
GUOBEI_imgcls_C_0001369.jpg,3.89,41.04
GUOBEI_imgcls_C_0001370.jpg,4.1,40.02
GUOBEI_imgcls_C_0001371.jpg,3.78,41.59
GUOBEI_imgcls_C_0001372.jpg,4.79,36.53
GUOBEI_imgcls_C_0001373.jpg,4.12,39.89
GUOBEI_imgcls_C_0001374.jpg,3.76,41.69
GUOBEI_imgcls_C_0001375.jpg,4.66,37.22
GUOBEI_imgcls_C_0001376.jpg,4.28,39.12
GUOBEI_imgcls_C_0001377.jpg,4.09,40.03
GUOBEI_imgcls_C_0001378.jpg,3.55,42.76
GUOBEI_imgcls_C_0001379.jpg,3.74,41.79
GUOBEI_imgcls_C_0001380.jpg,4.14,39.82
GUOBEI_imgcls_C_0001381.jpg,3.98,40.62
GUOBEI_imgcls_C_0001382.jpg,3.61,42.47
GUOBEI_imgcls_C_0001383.jpg,4.86,36.22
GUOBEI_imgcls_C_0001384.jpg,4.6,37.51
GUOBEI_imgcls_C_0001385.jpg,4.32,38.9
GUOBEI_imgcls_C_0001386.jpg,4.11,39.96
GUOBEI_imgcls_C_0001387.jpg,4.1,40.02
GUOBEI_imgcls_C_0001388.jpg,3.91,40.93
GUOBEI_imgcls_C_0001389.jpg,3.58,42.61
GUOBEI_imgcls_C_0001390.jpg,4.02,40.42
GUOBEI_imgcls_C_0001391.jpg,4.15,39.77
GUOBEI_imgcls_C_0001392.jpg,3.47,43.17
GUOBEI_imgcls_C_0001393.jpg,4.08,40.09
GUOBEI_imgcls_C_0001394.jpg,4.25,39.26
GUOBEI_imgcls_C_0001395.jpg,4.17,39.64
GUOBEI_imgcls_C_0001396.jpg,3.49,43.07
GUOBEI_imgcls_C_0001397.jpg,3.5,42.98
GUOBEI_imgcls_C_0001398.jpg,4.65,37.23
